Plot,DBH_11,DC_2011,Status_2011,DBH_17,Status_2017,DC_2017,Treatment,Treatment_Title,count,DDD,Growing.Space
uc2,5.2,,1,4.9,2,1,uc,Understory Thin Only,1,1,2.475
us1,10.6,,1,12.6,1,,us,Overstory Thin Only,1,0,3.959
uc2,103.7,,1,101.8,1,,uc,Understory Thin Only,1,0,48.508
uc1,17.3,,1,22.8,1,,uc,Understory Thin Only,1,0,107.887
uc1,8.5,,1,9.4,1,,uc,Understory Thin Only,1,0,8.218
uc2,14.9,,1,17.4,1,,uc,Understory Thin Only,1,0,4.354
us1,9.1,,1,12.4,1,,us,Overstory Thin Only,1,0,10.514
us1,59.3,,1,65,2,1,us,Overstory Thin Only,1,1,87.719
uc2,5.4,,1,4.8,2,1,uc,Understory Thin Only,1,1,2.924
uc2,11.5,,1,13.2,1,,uc,Understory Thin Only,1,0,4.907
uc2,16.7,,1,19.1,1,,uc,Understory Thin Only,1,0,59.197
uc2,20.6,,1,23.7,2,2,uc,Understory Thin Only,1,1,53.012
us1,33.4,,1,39.7,1,,us,Overstory Thin Only,1,0,70.79
us1,9.5,,1,11,1,,us,Overstory Thin Only,1,0,7.999
uc2,13.2,,1,18,1,,uc,Understory Thin Only,1,0,8.939
uc1,10.5,,1,13,1,,uc,Understory Thin Only,1,0,32.542
uc1,27,,1,31.6,1,,uc,Understory Thin Only,1,0,58.971
uc2,17.3,,1,19.9,1,,uc,Understory Thin Only,1,0,19.365
uc2,6.5,,1,7.6,1,,uc,Understory Thin Only,1,0,3.808
uc2,5.8,,1,7.4,1,,uc,Understory Thin Only,1,0,3.772
uc1,5.2,,1,5.8,1,,uc,Understory Thin Only,1,0,8.556
uc1,5.5,,1,6.2,1,,uc,Understory Thin Only,1,0,1.975
uc2,13.9,,1,18.2,1,,uc,Understory Thin Only,1,0,17.443
uc2,6.7,,1,7.5,1,,uc,Understory Thin Only,1,0,7.688
uc2,21.4,,1,26.7,1,,uc,Understory Thin Only,1,0,8.983
us1,133.3,,1,128,2,3,us,Overstory Thin Only,1,1,16.358
uc2,148.4,,1,149.5,1,,uc,Understory Thin Only,1,0,17.106
uc1,116.1,,1,113.8,1,,uc,Understory Thin Only,1,0,17.239
us1,125.3,,1,123.5,1,,us,Overstory Thin Only,1,0,37.377
uc1,8.2,,1,9.5,1,,uc,Understory Thin Only,1,0,2.414
uc1,13.9,,1,15.6,1,,uc,Understory Thin Only,1,0,7.681
uc1,17.7,,1,24.4,1,,uc,Understory Thin Only,1,0,113.229
uc2,93.8,,1,97.9,1,,uc,Understory Thin Only,1,0,58.481
uc2,16.6,,1,22.9,1,,uc,Understory Thin Only,1,0,35.038
us1,24.7,,1,24.6,2,3,us,Overstory Thin Only,1,1,171.087
uc1,18.4,,1,19.9,1,,uc,Understory Thin Only,1,0,5.485
uc1,9.4,,1,10.5,1,,uc,Understory Thin Only,1,0,21.542
uc1,81.8,,1,81,1,,uc,Understory Thin Only,1,0,19.148
uc1,28.8,,1,33.1,1,,uc,Understory Thin Only,1,0,17.835
uc2,16.9,,1,21.8,1,,uc,Understory Thin Only,1,0,26.052
uc2,23.8,,1,29.5,1,,uc,Understory Thin Only,1,0,22.38
uc1,12.2,,1,12.7,2,1,uc,Understory Thin Only,1,1,15.8
uc2,24.1,,1,28.4,1,,uc,Understory Thin Only,1,0,57.335
us1,13.8,,1,18.3,1,,us,Overstory Thin Only,1,0,41.085
uc1,22.4,,1,26.3,1,,uc,Understory Thin Only,1,0,13.704
uc2,6.1,,1,10.6,2,2,uc,Understory Thin Only,1,1,23.396
uc2,7.5,,1,13.7,1,,uc,Understory Thin Only,1,0,62.789
us1,86.2,,1,90.3,1,,us,Overstory Thin Only,1,0,108.976
uc1,12.3,,1,16.9,1,,uc,Understory Thin Only,1,0,17.155
uc1,22.7,,1,23.5,2,1,uc,Understory Thin Only,1,1,12.411
uc3,16.4,,1,20.6,1,,uc,Understory Thin Only,1,0,8.467
uc3,126.6,,1,127.9,1,,uc,Understory Thin Only,1,0,30.794
uc1,9.2,,1,10.9,1,,uc,Understory Thin Only,1,0,23.77
uc1,10.1,,1,10.5,2,3,uc,Understory Thin Only,1,1,10.128
uc1,23.3,,1,25.9,1,,uc,Understory Thin Only,1,0,4.715
uc2,24.2,,1,30.4,1,,uc,Understory Thin Only,1,0,38.797
us1,31.7,,1,37.9,1,,us,Overstory Thin Only,1,0,76.13
uc1,13.3,,1,17.2,1,,uc,Understory Thin Only,1,0,34.332
uc1,20.9,,1,22.3,1,,uc,Understory Thin Only,1,0,1.432
uc1,27.6,,1,28.1,1,,uc,Understory Thin Only,1,0,49.145
us1,39.8,,1,44.4,1,,us,Overstory Thin Only,1,0,50.977
uc1,20.2,,1,22.2,1,,uc,Understory Thin Only,1,0,13.614
uc1,10.1,,1,11.5,2,1,uc,Understory Thin Only,1,1,41.121
uc2,5.2,,1,8.2,1,,uc,Understory Thin Only,1,0,15.472
uc2,18.4,,1,19.6,1,,uc,Understory Thin Only,1,0,23.932
uc1,12.3,,1,16.4,1,,uc,Understory Thin Only,1,0,19.474
uc3,9.7,,1,11.5,1,,uc,Understory Thin Only,1,0,2.001
uc2,8.8,,1,15.7,1,,uc,Understory Thin Only,1,0,58.15
uc1,16.7,,1,19.3,1,,uc,Understory Thin Only,1,0,7.821
uc1,18.3,,1,20,1,,uc,Understory Thin Only,1,0,3.23
uc1,8,,1,8.3,1,,uc,Understory Thin Only,1,0,7.875
uc1,9.9,,1,10.9,2,1,uc,Understory Thin Only,1,1,14.406
uc1,10.1,,1,13,2,1,uc,Understory Thin Only,1,1,82.28
uc1,7.2,,1,6.2,2,1,uc,Understory Thin Only,1,1,31.891
uc2,28.1,,1,28.7,2,1,uc,Understory Thin Only,1,1,39.337
uc1,19.1,,1,20.8,2,1,uc,Understory Thin Only,1,1,22.508
uc2,14.2,,1,17.6,1,,uc,Understory Thin Only,1,0,66.891
uc3,21,,1,28.1,1,,uc,Understory Thin Only,1,0,14.342
uc1,19.7,,1,22.8,1,,uc,Understory Thin Only,1,0,17
uc2,26.8,,1,29.6,1,,uc,Understory Thin Only,1,0,2.66
uc2,5.4,,1,5,1,,uc,Understory Thin Only,1,0,23.259
uc2,122.2,,1,120.1,1,,uc,Understory Thin Only,1,0,29.603
uc1,20.3,,1,22.6,1,,uc,Understory Thin Only,1,0,20.223
uc1,22.3,,1,25,1,,uc,Understory Thin Only,1,0,7.694
uc1,25.4,,1,28.2,1,,uc,Understory Thin Only,1,0,12.106
uc1,25.3,,1,28.6,1,,uc,Understory Thin Only,1,0,25.051
uc1,6.5,,1,7.8,2,1,uc,Understory Thin Only,1,1,26.678
uc2,98.5,,1,101.9,1,,uc,Understory Thin Only,1,0,37.967
uc1,10.1,,1,13.3,2,1,uc,Understory Thin Only,1,1,80.388
uc1,33.7,,1,40.4,1,,uc,Understory Thin Only,1,0,50.26
uc2,8.9,,1,12.6,1,,uc,Understory Thin Only,1,0,59.724
us1,8.6,,1,10.9,1,,us,Overstory Thin Only,1,0,15.634
uc1,13.1,,1,15.6,2,2,uc,Understory Thin Only,1,1,93.941
uc1,16,,1,17.3,1,,uc,Understory Thin Only,1,0,4.321
uc1,9.6,,1,11.2,1,,uc,Understory Thin Only,1,0,7.215
uc1,8.8,,1,9.6,1,,uc,Understory Thin Only,1,0,6.333
uc1,10.8,,1,11.6,1,,uc,Understory Thin Only,1,0,76.162
uc1,6.1,,1,6.3,2,1,uc,Understory Thin Only,1,1,46.259
uc1,10.1,,1,11.1,1,,uc,Understory Thin Only,1,0,17.498
uc1,149.1,,1,149.5,1,,uc,Understory Thin Only,1,0,116.105
uc2,125.5,,1,123.2,2,3,uc,Understory Thin Only,1,1,110.305
uc1,20.7,,1,24.8,1,,uc,Understory Thin Only,1,0,97.828
uc2,161.3,,1,169,1,,uc,Understory Thin Only,1,0,84.536
us1,16.1,,1,20.4,1,,us,Overstory Thin Only,1,0,19.179
uc1,15.5,,1,14.9,2,1,uc,Understory Thin Only,1,1,12.677
uc1,9.2,,1,10.3,2,2,uc,Understory Thin Only,1,1,18.755
uc1,15,,1,16.3,1,,uc,Understory Thin Only,1,0,3.101
us1,21.5,,1,26.5,1,,us,Overstory Thin Only,1,0,90.041
uc1,23.6,,1,26.7,1,,uc,Understory Thin Only,1,0,27.031
uc2,22.8,,1,24,1,,uc,Understory Thin Only,1,0,13.262
uc1,12.5,,1,14.6,1,,uc,Understory Thin Only,1,0,7.245
uc1,164.7,,1,163.3,1,,uc,Understory Thin Only,1,0,14.955
uc1,11.9,,1,14.2,1,,uc,Understory Thin Only,1,0,20.427
uc2,16.1,,1,19.6,1,,uc,Understory Thin Only,1,0,40.173
us1,8.7,,1,12.3,1,,us,Overstory Thin Only,1,0,25.062
us1,29.3,,1,37.1,1,,us,Overstory Thin Only,1,0,17.011
uc1,69.2,,1,61.4,1,,uc,Understory Thin Only,1,0,8.958
uc1,46.5,,1,51.3,1,,uc,Understory Thin Only,1,0,10.991
uc1,15,,1,15.3,1,,uc,Understory Thin Only,1,0,15.367
uc1,21.3,,1,23.2,2,2,uc,Understory Thin Only,1,1,6.952
uc1,8,,1,8.6,2,1,uc,Understory Thin Only,1,1,7.243
us1,9.1,,1,11.5,2,1,us,Overstory Thin Only,1,1,121.194
uc1,15,,1,15.4,1,,uc,Understory Thin Only,1,0,4.645
us1,64.5,,1,67.6,1,,us,Overstory Thin Only,1,0,6.495
us1,18.3,,1,23.9,1,,us,Overstory Thin Only,1,0,11.671
uc1,8.8,,1,9.4,1,,uc,Understory Thin Only,1,0,8.165
uc1,126.2,,1,128.6,1,,uc,Understory Thin Only,1,0,2.187
us1,28.7,,1,31.9,1,,us,Overstory Thin Only,1,0,13.664
uc2,138.6,,1,138.9,1,,uc,Understory Thin Only,1,0,71.884
us1,160.7,,1,150,1,,us,Overstory Thin Only,1,0,118.45
uc1,122.4,,1,121.7,2,1,uc,Understory Thin Only,1,1,94.644
uc1,10,,1,10.9,1,,uc,Understory Thin Only,1,0,3.869
us1,30.5,,1,32.2,2,1,us,Overstory Thin Only,1,1,37.114
uc2,19,,1,25.5,1,,uc,Understory Thin Only,1,0,52.285
uc2,154.4,,1,156.5,1,,uc,Understory Thin Only,1,0,48.91
us1,12.8,,1,10,1,,us,Overstory Thin Only,1,0,16.896
uc1,7.8,,1,8.2,1,,uc,Understory Thin Only,1,0,27.478
us1,10.5,,1,11.7,1,,us,Overstory Thin Only,1,0,31.488
us1,49,,1,52.9,1,,us,Overstory Thin Only,1,0,42.878
uc1,8,,1,9,1,,uc,Understory Thin Only,1,0,9.598
us1,18.4,,1,23.6,1,,us,Overstory Thin Only,1,0,51.167
us1,8.5,,1,10.5,1,,us,Overstory Thin Only,1,0,6.398
uc1,9.3,,1,10,2,1,uc,Understory Thin Only,1,1,24.214
uc1,120.7,,1,117.7,1,,uc,Understory Thin Only,1,0,40.528
uc1,24.6,,1,27.6,1,,uc,Understory Thin Only,1,0,20.669
uc1,17.3,,1,19.5,1,,uc,Understory Thin Only,1,0,15.421
uc2,11.9,,1,15.2,1,,uc,Understory Thin Only,1,0,36.939
us1,19.5,,1,21.3,1,,us,Overstory Thin Only,1,0,84.109
uc1,94.8,,1,94.6,1,,uc,Understory Thin Only,1,0,43.991
us1,16.8,,1,20.3,2,1,us,Overstory Thin Only,1,1,37.787
us1,26.1,,1,27.8,2,1,us,Overstory Thin Only,1,1,67.101
uc2,8.5,,1,12.1,1,,uc,Understory Thin Only,1,0,25.935
uc2,30.4,,1,35.5,1,,uc,Understory Thin Only,1,0,41.606
uc2,6.7,,1,18.4,1,,uc,Understory Thin Only,1,0,102.299
uc2,12.9,,1,17.2,1,,uc,Understory Thin Only,1,0,45.896
uc2,29.3,,1,35.2,1,,uc,Understory Thin Only,1,0,11.027
uc2,100.9,,1,102.6,1,,uc,Understory Thin Only,1,0,36.959
us1,19.4,,1,25.2,1,,us,Overstory Thin Only,1,0,16.306
us1,29.3,,1,34.6,1,,us,Overstory Thin Only,1,0,51.107
uc1,159.4,,1,158.5,2,2,uc,Understory Thin Only,1,1,93.502
uc1,133.2,,1,131.8,2,2,uc,Understory Thin Only,1,1,67.31
uc2,30.4,,1,32.7,2,2,uc,Understory Thin Only,1,1,117.979
uc1,12,,1,15.1,1,,uc,Understory Thin Only,1,0,70.372
us1,14.5,,1,17,1,,us,Overstory Thin Only,1,0,31.51
uc2,5.1,,1,7,1,,uc,Understory Thin Only,1,0,8.364
us1,29,,1,33.8,1,,us,Overstory Thin Only,1,0,158.793
uc1,16.5,,1,22.2,1,,uc,Understory Thin Only,1,0,122.006
uc1,31.9,,1,35.5,1,,uc,Understory Thin Only,1,0,14.114
us1,10.8,,1,12.6,2,1,us,Overstory Thin Only,1,1,60.491
uc2,21.3,,1,25.6,1,,uc,Understory Thin Only,1,0,60.164
uc2,16.3,,1,25.8,1,,uc,Understory Thin Only,1,0,127.038
uc1,19.9,,1,24.1,1,,uc,Understory Thin Only,1,0,63.665
uc2,34.3,,1,40.4,1,,uc,Understory Thin Only,1,0,44.663
uc1,25.3,,1,25.5,1,,uc,Understory Thin Only,1,0,14.97
uc1,149,,1,143.6,1,,uc,Understory Thin Only,1,0,37.257
uc2,21.5,,1,28.8,1,,uc,Understory Thin Only,1,0,16.379
uc2,9.1,,1,11.6,1,,uc,Understory Thin Only,1,0,13.795
us1,29.8,,1,37.6,2,1,us,Overstory Thin Only,1,1,19.283
uc2,9.2,,1,12.5,1,,uc,Understory Thin Only,1,0,8.768
us1,21,,1,28.5,1,,us,Overstory Thin Only,1,0,45.248
uc2,12.8,,1,19.1,1,,uc,Understory Thin Only,1,0,38.941
uc1,16.2,,1,19.1,1,,uc,Understory Thin Only,1,0,96.781
uc1,26.2,,1,29.4,1,,uc,Understory Thin Only,1,0,128.644
uc2,5.5,,1,6,2,1,uc,Understory Thin Only,1,1,37.686
us1,98.9,,1,101.7,1,,us,Overstory Thin Only,1,0,28.864
us1,71.8,,1,73.5,2,1,us,Overstory Thin Only,1,1,95.29
uc2,7.5,,1,10.9,1,,uc,Understory Thin Only,1,0,16.468
uc2,13,,1,18.2,1,,uc,Understory Thin Only,1,0,6.382
uc1,147.1,,1,144.3,2,2,uc,Understory Thin Only,1,1,54.83
uc2,10.4,,1,13.6,1,,uc,Understory Thin Only,1,0,6.185
uc2,161.8,,1,161.1,2,2,uc,Understory Thin Only,1,1,13.691
us1,17.8,,1,17.3,1,,us,Overstory Thin Only,1,0,51.578
uc2,5.9,,1,10.7,1,,uc,Understory Thin Only,1,0,43.068
uc1,128,,1,126,2,1,uc,Understory Thin Only,1,1,126.858
uc1,19,,1,22.4,1,,uc,Understory Thin Only,1,0,73.457
uc2,110.4,,1,113.2,1,,uc,Understory Thin Only,1,0,154.159
uc1,7,,1,7.8,2,1,uc,Understory Thin Only,1,1,8.579
uc2,5.5,,1,8.3,1,,uc,Understory Thin Only,1,0,9.973
uc1,21.7,,1,27.6,1,,uc,Understory Thin Only,1,0,66.327
uc2,27.7,,1,33.8,1,,uc,Understory Thin Only,1,0,78.801
uc2,26.1,,1,31.8,1,,uc,Understory Thin Only,1,0,16.773
uc1,13.7,,1,17,1,,uc,Understory Thin Only,1,0,8.961
uc1,12.3,,1,14.8,1,,uc,Understory Thin Only,1,0,27.03
uc2,16,,1,20.8,1,,uc,Understory Thin Only,1,0,12.07
uc2,10.5,,1,13.9,1,,uc,Understory Thin Only,1,0,6.059
uc1,27.2,,1,34.2,1,,uc,Understory Thin Only,1,0,107.661
uc1,113.3,,1,110.8,1,,uc,Understory Thin Only,1,0,169.545
us1,23.8,,1,28.7,1,,us,Overstory Thin Only,1,0,38.353
us1,16.9,,1,21.5,1,,us,Overstory Thin Only,1,0,35.986
uc1,99.1,,1,96.6,2,2,uc,Understory Thin Only,1,1,167.992
uc2,7.5,,1,9.6,1,,uc,Understory Thin Only,1,0,2.481
us1,26.5,,1,27.1,2,1,us,Overstory Thin Only,1,1,76.221
uc1,113.4,,1,113.1,1,,uc,Understory Thin Only,1,0,26.845
uc1,30.4,,1,33.1,1,,uc,Understory Thin Only,1,0,94.964
uc1,24.5,,1,26.1,1,,uc,Understory Thin Only,1,0,16.709
uc1,44.4,,1,46.6,1,,uc,Understory Thin Only,1,0,13.182
uc1,149.7,,1,142.7,1,,uc,Understory Thin Only,1,0,24.256
uc1,104.7,,1,103.5,1,,uc,Understory Thin Only,1,0,88.13
uc1,8.7,,1,11.9,1,,uc,Understory Thin Only,1,0,81.875
us1,6.6,,1,7.2,2,1,us,Overstory Thin Only,1,1,31.753
us1,15,,1,17.1,1,,us,Overstory Thin Only,1,0,19.787
uc2,8.5,,1,12.2,1,,uc,Understory Thin Only,1,0,38.439
uc1,45.3,,1,47,1,,uc,Understory Thin Only,1,0,18.748
uc1,11.8,,1,14.2,1,,uc,Understory Thin Only,1,0,60.337
us1,13.5,,1,14.5,2,1,us,Overstory Thin Only,1,1,37.017
us1,22.7,,1,27.5,1,,us,Overstory Thin Only,1,0,14.369
uc1,22.1,,1,23.4,1,,uc,Understory Thin Only,1,0,80.546
uc1,111.1,,1,115.4,1,,uc,Understory Thin Only,1,0,92.067
us1,9.6,,1,9.7,2,2,us,Overstory Thin Only,1,1,9.786
us1,21.9,,1,26.5,1,,us,Overstory Thin Only,1,0,12.834
us1,63.3,,1,62.1,2,2,us,Overstory Thin Only,1,1,26.848
uc2,12.2,,1,15.9,1,,uc,Understory Thin Only,1,0,4.485
uc2,16.1,,1,20.8,1,,uc,Understory Thin Only,1,0,3.555
uc2,9.2,,1,13.1,1,,uc,Understory Thin Only,1,0,158.364
uc2,8.5,,1,13,1,,uc,Understory Thin Only,1,0,57.734
us1,21.5,,1,25.8,1,,us,Overstory Thin Only,1,0,77.486
uc1,29.1,,1,33.7,1,,uc,Understory Thin Only,1,0,103.115
uc2,22.2,,1,23.3,2,2,uc,Understory Thin Only,1,1,19.196
uc2,18.8,,1,25.2,1,,uc,Understory Thin Only,1,0,9.668
us1,27.3,,1,31.9,2,1,us,Overstory Thin Only,1,1,29.021
uc2,13.5,,1,18.4,1,,uc,Understory Thin Only,1,0,10.154
uc2,31.8,,1,36.6,1,,uc,Understory Thin Only,1,0,25.929
uc2,15.5,,1,16.9,1,,uc,Understory Thin Only,1,0,6.428
uc2,12.5,,1,13.5,2,1,uc,Understory Thin Only,1,1,51.719
us1,24.2,,1,30.8,1,,us,Overstory Thin Only,1,0,46.126
uc2,11.6,,1,17,1,,uc,Understory Thin Only,1,0,5.4
uc2,17.5,,1,22.4,1,,uc,Understory Thin Only,1,0,12.44
uc2,134,,1,128.2,1,,uc,Understory Thin Only,1,0,161.466
uc2,9.4,,1,12,1,,uc,Understory Thin Only,1,0,52.25
uc1,20.9,,1,25.3,1,,uc,Understory Thin Only,1,0,99.887
uc2,83.5,,1,93.4,1,,uc,Understory Thin Only,1,0,22.343
uc2,8.5,,1,12,1,,uc,Understory Thin Only,1,0,19.203
us1,7,,1,10.5,1,,us,Overstory Thin Only,1,0,28.746
uc2,10.5,,1,12.8,1,,uc,Understory Thin Only,1,0,28.521
uc1,15.8,,1,16.2,2,1,uc,Understory Thin Only,1,1,7.021
us1,40.6,,1,48.7,1,,us,Overstory Thin Only,1,0,56.51
us1,31.1,,1,34.4,1,,us,Overstory Thin Only,1,0,77.335
uc1,5.6,,1,6.8,1,,uc,Understory Thin Only,1,0,30.465
uc1,18,,1,21.8,1,,uc,Understory Thin Only,1,0,23.505
uc2,10,,1,13.7,1,,uc,Understory Thin Only,1,0,21.624
us1,17.2,,1,19.3,2,1,us,Overstory Thin Only,1,1,6.93
uc1,8.4,,1,8.4,2,1,uc,Understory Thin Only,1,1,30.517
uc1,37,,1,41.7,1,,uc,Understory Thin Only,1,0,63.165
uc1,70,,1,77.5,1,,uc,Understory Thin Only,1,0,9.22
uc2,11.1,,1,12,2,1,uc,Understory Thin Only,1,1,9.753
uc1,100.4,,1,101.6,1,,uc,Understory Thin Only,1,0,106.741
uc1,8.2,,1,9.6,2,1,uc,Understory Thin Only,1,1,15.978
uc1,101.8,,1,103.2,1,,uc,Understory Thin Only,1,0,18.195
uc1,99.5,,1,94,1,,uc,Understory Thin Only,1,0,88.697
us1,23.7,,1,29.6,2,1,us,Overstory Thin Only,1,1,140.218
us1,21.5,,1,27.5,1,,us,Overstory Thin Only,1,0,197.302
uc1,17.8,,1,20.2,1,,uc,Understory Thin Only,1,0,12.95
uc2,20.4,,1,22.2,2,1,uc,Understory Thin Only,1,1,22.551
uc1,9.2,,1,7.2,2,1,uc,Understory Thin Only,1,1,2.51
uc1,5.6,,1,5.5,2,2,uc,Understory Thin Only,1,1,5.806
uc1,27.8,,1,31,1,,uc,Understory Thin Only,1,0,23.4
us1,32.7,,1,37,1,,us,Overstory Thin Only,1,0,81.757
uc2,12.7,,1,17.5,1,,uc,Understory Thin Only,1,0,34.227
uc2,7.8,,1,9.6,1,,uc,Understory Thin Only,1,0,28.351
uc1,5.9,,1,6,2,1,uc,Understory Thin Only,1,1,6.124
uc2,28.6,,1,33.9,1,,uc,Understory Thin Only,1,0,54.524
uc2,8,,1,13.3,1,,uc,Understory Thin Only,1,0,38.885
uc2,16.8,,1,18.7,1,,uc,Understory Thin Only,1,0,28.363
uc2,24.6,,1,27.4,1,,uc,Understory Thin Only,1,0,44.568
us1,21.6,,1,26,1,,us,Overstory Thin Only,1,0,61.044
us1,26.8,,1,28.7,2,2,us,Overstory Thin Only,1,1,41.984
uc1,13.3,,1,16,1,,uc,Understory Thin Only,1,0,71.456
uc1,19.9,,1,24.6,1,,uc,Understory Thin Only,1,0,60.165
uc2,26.5,,1,35.2,1,,uc,Understory Thin Only,1,0,28.314
us1,36,,1,43.4,1,,us,Overstory Thin Only,1,0,84.931
us1,22.6,,1,25.4,1,,us,Overstory Thin Only,1,0,20.925
uc1,11.4,,1,12.5,2,2,uc,Understory Thin Only,1,1,2.344
us1,9.8,,1,15.5,1,,us,Overstory Thin Only,1,0,144.058
uc2,7.8,,1,10,1,,uc,Understory Thin Only,1,0,8.707
uc2,105.8,,1,104.6,1,,uc,Understory Thin Only,1,0,24.672
us1,86.4,,1,88.9,2,1,us,Overstory Thin Only,1,1,20.871
uc1,17.9,,1,21.2,2,2,uc,Understory Thin Only,1,1,137.798
uc2,11.3,,1,15.9,1,,uc,Understory Thin Only,1,0,27.14
uc2,21.3,,1,27.9,1,,uc,Understory Thin Only,1,0,21.059
uc2,29.7,,1,31.5,2,2,uc,Understory Thin Only,1,1,25.384
uc1,24.3,,1,26.4,1,,uc,Understory Thin Only,1,0,54.057
uc2,100.5,,1,98.9,1,,uc,Understory Thin Only,1,0,38.247
us1,17.2,,1,21.1,1,,us,Overstory Thin Only,1,0,195.43
uc2,8.2,,1,10.1,1,,uc,Understory Thin Only,1,0,20.873
uc1,23.3,,1,28.5,1,,uc,Understory Thin Only,1,0,99.672
uc2,10.4,,1,10.3,2,1,uc,Understory Thin Only,1,1,80.005
uc2,33.1,,1,36.9,2,1,uc,Understory Thin Only,1,1,60.025
uc1,8.5,,1,7.6,2,2,uc,Understory Thin Only,1,1,30.657
uc2,8.7,,1,9,2,1,uc,Understory Thin Only,1,1,3.667
uc1,21,,1,24.2,1,,uc,Understory Thin Only,1,0,50.917
uc2,11,,1,13,1,,uc,Understory Thin Only,1,0,12.02
us1,163.8,,1,162.7,1,,us,Overstory Thin Only,1,0,118.704
uc1,8.8,,1,10.2,2,1,uc,Understory Thin Only,1,1,95.565
uc2,22.6,,1,25.5,1,,uc,Understory Thin Only,1,0,49.811
uc2,26.3,,1,30.1,1,,uc,Understory Thin Only,1,0,2.235
uc2,36.7,,1,39.4,2,1,uc,Understory Thin Only,1,1,109.788
uc2,7.9,,1,10.4,1,,uc,Understory Thin Only,1,0,6.196
uc2,19.4,,1,23.5,1,,uc,Understory Thin Only,1,0,10.57
uc2,5.5,,1,9.7,1,,uc,Understory Thin Only,1,0,116.775
uc2,9,,1,12.8,1,,uc,Understory Thin Only,1,0,14.677
uc2,14.2,,1,18.6,1,,uc,Understory Thin Only,1,0,14.583
us1,89,,1,89.9,2,1,us,Overstory Thin Only,1,1,186.691
uc1,19.8,,1,22.8,1,,uc,Understory Thin Only,1,0,22.933
uc1,101.6,,1,103.7,1,,uc,Understory Thin Only,1,0,19.489
uc1,5.1,,1,5.5,1,,uc,Understory Thin Only,1,0,1.697
uc1,5.4,,1,6,2,1,uc,Understory Thin Only,1,1,4.158
uc2,14,,1,22.6,1,,uc,Understory Thin Only,1,0,64.043
uc2,9.2,,1,15.4,1,,uc,Understory Thin Only,1,0,35.567
uc1,30.7,,1,34.3,1,,uc,Understory Thin Only,1,0,10.653
us1,21.5,,1,24,1,,us,Overstory Thin Only,1,0,107.828
uc2,26,,1,25.5,1,,uc,Understory Thin Only,1,0,40.379
uc1,25.9,,1,28.4,1,,uc,Understory Thin Only,1,0,78.598
uc1,17.5,,1,19.3,1,,uc,Understory Thin Only,1,0,75.428
uc2,6,,1,6.7,1,,uc,Understory Thin Only,1,0,32.5
uc2,25.6,,1,31,1,,uc,Understory Thin Only,1,0,72.944
uc1,37.1,,1,52,1,,uc,Understory Thin Only,1,0,28.119
uc2,17.7,,1,19.4,2,1,uc,Understory Thin Only,1,1,26.819
uc1,115.3,,1,112.4,1,,uc,Understory Thin Only,1,0,65.825
uc2,7,,1,8.1,1,,uc,Understory Thin Only,1,0,69.846
uc2,15.3,,1,23,1,,uc,Understory Thin Only,1,0,48.781
uc2,12.5,,1,16.3,1,,uc,Understory Thin Only,1,0,56.571
uc1,145.1,,1,141.1,1,,uc,Understory Thin Only,1,0,78.33
uc1,99.8,,1,99.8,1,,uc,Understory Thin Only,1,0,40.072
uc2,24.4,,1,24.9,2,2,uc,Understory Thin Only,1,1,17.964
uc1,20.9,,1,23,1,,uc,Understory Thin Only,1,0,24.047
uc1,5.8,,1,5.7,2,2,uc,Understory Thin Only,1,1,8.599
uc1,24.1,,1,28.4,1,,uc,Understory Thin Only,1,0,1.216
uc1,7.1,,1,6.7,2,1,uc,Understory Thin Only,1,1,15.78
uc2,17.7,,1,23.5,1,,uc,Understory Thin Only,1,0,34.487
uc1,18.6,,1,20.7,1,,uc,Understory Thin Only,1,0,55.861
uc1,12.1,,1,13.2,1,,uc,Understory Thin Only,1,0,8.097
uc2,133,,1,134.9,1,,uc,Understory Thin Only,1,0,153.542
uc1,24.3,,1,26.9,1,,uc,Understory Thin Only,1,0,48.156
uc2,17.8,,1,22.8,1,,uc,Understory Thin Only,1,0,28.28
uc2,6.5,,1,9.8,1,,uc,Understory Thin Only,1,0,85.734
uc2,15.6,,1,20.1,1,,uc,Understory Thin Only,1,0,18.539
us1,28.4,,1,28.9,2,1,us,Overstory Thin Only,1,1,78.556
uc1,22.4,,1,25.8,1,,uc,Understory Thin Only,1,0,46.271
uc1,35.4,,1,42.3,1,,uc,Understory Thin Only,1,0,121.454
uc1,130.3,,1,134.5,1,,uc,Understory Thin Only,1,0,129.578
uc2,18.7,,1,21.6,1,,uc,Understory Thin Only,1,0,45.109
uc2,29,,1,35.4,1,,uc,Understory Thin Only,1,0,44.807
us1,19.1,,1,19.6,2,1,us,Overstory Thin Only,1,1,36.904
us1,10.1,,1,11.7,2,1,us,Overstory Thin Only,1,1,80.165
us1,16.7,,1,20.1,1,,us,Overstory Thin Only,1,0,36.372
us1,29.5,,1,29.4,2,2,us,Overstory Thin Only,1,1,29.223
us1,32.8,,1,36.5,2,1,us,Overstory Thin Only,1,1,116.773
uc1,101.8,,1,103.3,1,,uc,Understory Thin Only,1,0,97.755
uc1,93.3,,1,93.6,1,,uc,Understory Thin Only,1,0,194.191
us1,19.4,,1,25.9,1,,us,Overstory Thin Only,1,0,76.375
