Plot,DBH_Pre,Status,Decay.Class,year,decay_post,consumed,Burn
bn3,10,2,1,2017,1,0,Second Burn
bn3,9.5,2,1,2017,1,0,Second Burn
bn3,17.2,2,1,2017,1,0,Second Burn
bn3,11.1,2,1,2017,1,0,Second Burn
bn3,12.8,2,1,2017,1,0,Second Burn
bn3,10,2,1,2017,1,0,Second Burn
bn3,7.2,2,1,2017,1,0,Second Burn
bn3,11.9,2,1,2017,1,0,Second Burn
bn3,12.1,2,1,2017,1,0,Second Burn
bn3,7,2,1,2017,1,0,Second Burn
bn3,14.1,2,1,2017,1,0,Second Burn
bn3,16.3,2,1,2017,1,0,Second Burn
bn3,10,2,1,2017,1,0,Second Burn
bn3,14.9,2,1,2017,1,0,Second Burn
bn3,15.3,2,1,2017,1,0,Second Burn
bn3,11.8,2,1,2017,1,0,Second Burn
bn3,12.2,2,1,2017,1,0,Second Burn
bn3,5.9,2,1,2017,1,0,Second Burn
bn3,5.6,2,1,2017,1,0,Second Burn
bn3,6.4,2,1,2017,1,0,Second Burn
bn3,5.5,2,1,2017,1,0,Second Burn
bn3,9.1,2,1,2017,1,0,Second Burn
bn3,7.2,2,1,2017,1,0,Second Burn
bn3,6.1,2,1,2017,1,0,Second Burn
bn3,5.7,2,1,2017,1,0,Second Burn
bn3,6.6,2,1,2017,1,0,Second Burn
bn3,6.5,2,1,2017,1,0,Second Burn
bn3,5.9,2,1,2017,1,0,Second Burn
bn3,6.5,2,1,2017,1,0,Second Burn
bs1,49.8,2,1,2017,1,0,Second Burn
bs1,10,2,1,2017,1,0,Second Burn
bs1,8.4,2,1,2017,1,0,Second Burn
bs3,9.1,2,1,2017,1,0,Second Burn
bs3,13,2,1,2017,1,0,Second Burn
bs3,21.5,2,1,2017,1,0,Second Burn
bs3,32.1,2,1,2017,1,0,Second Burn
bs3,32.5,2,1,2017,1,0,Second Burn
bs3,24.4,2,1,2017,1,0,Second Burn
bs3,30.6,2,1,2017,1,0,Second Burn
bs3,23.7,2,1,2017,1,0,Second Burn
bs2,13.2,2,1,2017,1,0,Second Burn
bs2,19.7,2,1,2017,1,0,Second Burn
bs2,10.9,2,1,2017,1,0,Second Burn
bc1,130.8,2,1,2017,1,0,Second Burn
bc1,34,2,1,2017,1,0,Second Burn
bc2,6.7,2,1,2017,1,0,Second Burn
bc3,21.5,2,1,2017,1,0,Second Burn
bn1,5.5,2,1,2017,1,0,Second Burn
bn1,31.2,2,1,2017,1,0,Second Burn
bn1,9.9,2,1,2017,1,0,Second Burn
bn1,22.8,2,1,2017,1,0,Second Burn
bn1,16.4,2,1,2017,1,0,Second Burn
bn1,12.4,2,1,2017,1,0,Second Burn
bn1,69.8,2,1,2017,1,0,Second Burn
bn1,47.6,2,1,2017,1,0,Second Burn
bn1,55,2,1,2017,1,0,Second Burn
bn1,9.6,2,1,2017,1,0,Second Burn
bn1,6.3,2,1,2017,1,0,Second Burn
bn1,16.2,2,1,2017,1,0,Second Burn
bn1,35.6,2,1,2017,1,0,Second Burn
bn1,28.2,2,1,2017,1,0,Second Burn
bn1,33.3,2,1,2017,1,0,Second Burn
bn1,97.4,2,1,2017,1,0,Second Burn
bn1,38,2,1,2017,1,0,Second Burn
bn2,26.2,2,1,2017,1,0,Second Burn
bn2,6.5,2,1,2017,1,0,Second Burn
bn2,32.5,2,1,2017,1,0,Second Burn
bn3,5.7,2,1,2017,1,0,Second Burn
bn3,11.2,2,1,2017,1,0,Second Burn
bn3,11.9,2,1,2017,1,0,Second Burn
bn3,12.3,2,1,2017,1,0,Second Burn
bn3,8.3,2,1,2017,1,0,Second Burn
bn3,17.4,2,1,2017,1,0,Second Burn
bn3,10.7,2,1,2017,1,0,Second Burn
bn3,6.5,2,1,2017,1,0,Second Burn
bn1,27.2,2,1,2017,1,0,Second Burn
bn2,65.1,2,1,2017,1,0,Second Burn
bc1,107.3,2,1,2017,1,0,Second Burn
bn1,9.8,2,1,2017,1,0,Second Burn
bn2,17.3,2,1,2017,1,0,Second Burn
bn2,23,2,1,2017,1,0,Second Burn
bn2,68.2,2,1,2017,1,0,Second Burn
bn2,28.5,2,1,2017,1,0,Second Burn
bn2,17.9,2,1,2017,1,0,Second Burn
bn1,37.1,2,1,2017,1,0,Second Burn
bn1,155.6,2,1,2017,1,0,Second Burn
bc2,31.1,2,1,2017,1,0,Second Burn
bc3,33.4,2,1,2017,1,0,Second Burn
bn1,78.1,2,1,2017,1,0,Second Burn
bn1,81.6,2,1,2017,1,0,Second Burn
bn1,70.4,2,1,2017,1,0,Second Burn
bn1,109.4,2,1,2017,1,0,Second Burn
bn1,42.6,2,1,2017,1,0,Second Burn
bn1,84.7,2,1,2017,1,0,Second Burn
bn1,134.6,2,1,2017,1,0,Second Burn
bn1,80,2,1,2017,1,0,Second Burn
bn1,43.3,2,1,2017,1,0,Second Burn
bn1,57,2,1,2017,1,0,Second Burn
bn1,50,2,1,2017,1,0,Second Burn
bn2,36.3,2,1,2017,1,0,Second Burn
bn2,60.5,2,1,2017,1,0,Second Burn
bn2,20.1,2,1,2017,1,0,Second Burn
bn2,89.4,2,1,2017,1,0,Second Burn
bn2,141.5,2,1,2017,1,0,Second Burn
bn2,84.6,2,1,2017,1,0,Second Burn
bn2,127.5,2,1,2017,1,0,Second Burn
bn2,48.2,2,1,2017,1,0,Second Burn
bn2,55.6,2,1,2017,1,0,Second Burn
bs1,108.1,2,1,2017,1,0,Second Burn
bs1,90.3,2,1,2017,1,0,Second Burn
bs1,142.2,2,1,2017,1,0,Second Burn
bs3,126,2,1,2017,1,0,Second Burn
bs2,60.8,2,1,2017,1,0,Second Burn
bc1,16.4,2,1,2017,1,0,Second Burn
bc1,18.5,2,1,2017,1,0,Second Burn
bc1,90.8,2,1,2017,1,0,Second Burn
bc1,28.9,2,1,2017,1,0,Second Burn
bc1,6.5,2,1,2017,1,0,Second Burn
bc1,15.6,2,1,2017,1,0,Second Burn
bc1,14.7,2,1,2017,1,0,Second Burn
bc1,25.7,2,1,2017,1,0,Second Burn
bc1,25.1,2,1,2017,1,0,Second Burn
bc1,33.6,2,1,2017,1,0,Second Burn
bc1,97.2,2,1,2017,1,0,Second Burn
bc1,29.4,2,1,2017,1,0,Second Burn
bc1,30.1,2,1,2017,1,0,Second Burn
bc1,17,2,1,2017,1,0,Second Burn
bc1,7,2,1,2017,1,0,Second Burn
bc1,34.8,2,1,2017,1,0,Second Burn
bc1,37.9,2,1,2017,1,0,Second Burn
bc1,43.7,2,1,2017,1,0,Second Burn
bc1,35.8,2,1,2017,1,0,Second Burn
bc1,24.1,2,1,2017,1,0,Second Burn
bc1,41.5,2,1,2017,1,0,Second Burn
bc1,80.2,2,1,2017,1,0,Second Burn
bc1,28.7,2,1,2017,1,0,Second Burn
bc1,26.2,2,1,2017,1,0,Second Burn
bc1,21.2,2,1,2017,1,0,Second Burn
bc1,94.9,2,1,2017,1,0,Second Burn
bc1,23.2,2,1,2017,1,0,Second Burn
bc1,17.3,2,1,2017,1,0,Second Burn
bc1,29.4,2,1,2017,1,0,Second Burn
bc1,19.5,2,1,2017,1,0,Second Burn
bc1,24.6,2,1,2017,1,0,Second Burn
bc1,20,2,1,2017,1,0,Second Burn
bc1,16.8,2,1,2017,1,0,Second Burn
bc1,17,2,1,2017,1,0,Second Burn
bc1,33,2,1,2017,1,0,Second Burn
bc1,23.7,2,1,2017,1,0,Second Burn
bc1,48.1,2,1,2017,1,0,Second Burn
bc1,31.1,2,1,2017,1,0,Second Burn
bc1,7.2,2,1,2017,1,0,Second Burn
bc1,5.5,2,1,2017,1,0,Second Burn
bc1,8.2,2,1,2017,1,0,Second Burn
bc1,37.6,2,1,2017,1,0,Second Burn
bc1,15.9,2,1,2017,1,0,Second Burn
bc1,8.6,2,1,2017,1,0,Second Burn
bc1,11,2,1,2017,1,0,Second Burn
bc1,12.1,2,1,2017,1,0,Second Burn
bc1,18.4,2,1,2017,1,0,Second Burn
bc1,8.5,2,1,2017,1,0,Second Burn
bc1,27.2,2,1,2017,1,0,Second Burn
bc1,16.8,2,1,2017,1,0,Second Burn
bc1,6.5,2,1,2017,1,0,Second Burn
bc1,6.4,2,1,2017,1,0,Second Burn
bc2,10.2,2,1,2017,1,0,Second Burn
bc2,127.2,2,1,2017,1,0,Second Burn
bc2,71.8,2,1,2017,1,0,Second Burn
bc2,17.5,2,1,2017,1,0,Second Burn
bc2,120.8,2,1,2017,1,0,Second Burn
bc2,15.5,2,1,2017,1,0,Second Burn
bc2,29.5,2,1,2017,1,0,Second Burn
bc2,37.8,2,1,2017,1,0,Second Burn
bc2,19.7,2,1,2017,1,0,Second Burn
bc2,26,2,1,2017,1,0,Second Burn
bc2,42.9,2,1,2017,1,0,Second Burn
bc2,20.3,2,1,2017,1,0,Second Burn
bc2,94.8,2,1,2017,1,0,Second Burn
bc2,92.3,2,1,2017,1,0,Second Burn
bc2,14.6,2,1,2017,1,0,Second Burn
bc2,16.2,2,1,2017,1,0,Second Burn
bc2,19,2,1,2017,1,0,Second Burn
bc2,22.8,2,1,2017,1,0,Second Burn
bc2,22.1,2,1,2017,1,0,Second Burn
bc2,25.3,2,1,2017,1,0,Second Burn
bc2,19.3,2,1,2017,1,0,Second Burn
bc2,21.4,2,1,2017,1,0,Second Burn
bc2,95.2,2,1,2017,1,0,Second Burn
bc2,111.2,2,1,2017,1,0,Second Burn
bc2,6.4,2,1,2017,1,0,Second Burn
bc2,6.2,2,1,2017,1,0,Second Burn
bc2,5,2,1,2017,1,0,Second Burn
bc2,7,2,1,2017,1,0,Second Burn
bc2,6.5,2,1,2017,1,0,Second Burn
bc2,7.2,2,1,2017,1,0,Second Burn
bc2,7,2,1,2017,1,0,Second Burn
bc2,5.2,2,1,2017,1,0,Second Burn
bc2,6.5,2,1,2017,1,0,Second Burn
bc2,8,2,1,2017,1,0,Second Burn
bc2,6.2,2,1,2017,1,0,Second Burn
bc2,5.5,2,1,2017,1,0,Second Burn
bc2,5.3,2,1,2017,1,0,Second Burn
bc2,5.5,2,1,2017,1,0,Second Burn
bc2,14.3,2,1,2017,1,0,Second Burn
bc2,6,2,1,2017,1,0,Second Burn
bc3,29.3,2,1,2017,1,0,Second Burn
bc3,19.5,2,1,2017,1,0,Second Burn
bc3,30.1,2,1,2017,1,0,Second Burn
bc3,25,2,1,2017,1,0,Second Burn
bc3,26.6,2,1,2017,1,0,Second Burn
bc3,25.2,2,1,2017,1,0,Second Burn
bc3,41.4,2,1,2017,1,0,Second Burn
bc3,48.3,2,1,2017,1,0,Second Burn
bc3,63.2,2,1,2017,1,0,Second Burn
bc3,12.7,2,1,2017,1,0,Second Burn
bc3,29.2,2,1,2017,1,0,Second Burn
bc3,26.4,2,1,2017,1,0,Second Burn
bc3,28.3,2,1,2017,1,0,Second Burn
bc3,5.7,2,1,2017,1,0,Second Burn
bc3,5.8,2,1,2017,1,0,Second Burn
bc3,17.5,2,1,2017,1,0,Second Burn
bc3,5.9,2,1,2017,1,0,Second Burn
bc3,5.3,2,1,2017,1,0,Second Burn
bc3,7.8,2,1,2017,1,0,Second Burn
bc3,9.4,2,1,2017,1,0,Second Burn
bc3,7.3,2,1,2017,1,0,Second Burn
bn1,22.6,2,1,2017,1,0,Second Burn
bn1,9.6,2,1,2017,1,0,Second Burn
bn1,147.3,2,1,2017,1,0,Second Burn
bn1,10,2,1,2017,1,0,Second Burn
bn1,8.2,2,1,2017,1,0,Second Burn
bn1,86.2,2,1,2017,1,0,Second Burn
bn1,5.4,2,1,2017,1,0,Second Burn
bn1,10.2,2,1,2017,1,0,Second Burn
bn1,22.8,2,1,2017,1,0,Second Burn
bn1,16.8,2,1,2017,1,0,Second Burn
bn1,11,2,1,2017,1,0,Second Burn
bn1,12.4,2,1,2017,1,0,Second Burn
bn1,5,2,1,2017,1,0,Second Burn
bn1,68,2,1,2017,1,0,Second Burn
bn1,61.6,2,1,2017,1,0,Second Burn
bn1,149.7,2,1,2017,1,0,Second Burn
bn1,7.4,2,1,2017,1,0,Second Burn
bn1,6.5,2,1,2017,1,0,Second Burn
bn1,15.9,2,1,2017,1,0,Second Burn
bn1,34.3,2,1,2017,1,0,Second Burn
bn1,15.5,2,1,2017,1,0,Second Burn
bn1,24.7,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,15.2,2,1,2017,1,0,Second Burn
bn1,17.2,2,1,2017,1,0,Second Burn
bn1,34.7,2,1,2017,1,0,Second Burn
bn1,8.1,2,1,2017,1,0,Second Burn
bn1,14.1,2,1,2017,1,0,Second Burn
bn1,92.4,2,1,2017,1,0,Second Burn
bn1,8.3,2,1,2017,1,0,Second Burn
bn1,32.1,2,1,2017,1,0,Second Burn
bn1,37.5,2,1,2017,1,0,Second Burn
bn1,33.4,2,1,2017,1,0,Second Burn
bn1,36.2,2,1,2017,1,0,Second Burn
bn1,39.3,2,1,2017,1,0,Second Burn
bn1,45.2,2,1,2017,1,0,Second Burn
bn1,15.7,2,1,2017,1,0,Second Burn
bn1,38,2,1,2017,1,0,Second Burn
bn1,55.2,2,1,2017,1,0,Second Burn
bn1,37.2,2,1,2017,1,0,Second Burn
bn1,33.5,2,1,2017,1,0,Second Burn
bn1,9.2,2,1,2017,1,0,Second Burn
bn1,22.4,2,1,2017,1,0,Second Burn
bn1,11,2,1,2017,1,0,Second Burn
bn1,21.3,2,1,2017,1,0,Second Burn
bn1,39.5,2,1,2017,1,0,Second Burn
bn1,24.3,2,1,2017,1,0,Second Burn
bn1,12.3,2,1,2017,1,0,Second Burn
bn1,8.9,2,1,2017,1,0,Second Burn
bn1,8.7,2,1,2017,1,0,Second Burn
bn1,33.5,2,1,2017,1,0,Second Burn
bn1,16.4,2,1,2017,1,0,Second Burn
bn1,26.4,2,1,2017,1,0,Second Burn
bn1,12.3,2,1,2017,1,0,Second Burn
bn1,27.8,2,1,2017,1,0,Second Burn
bn1,13.3,2,1,2017,1,0,Second Burn
bn1,71.3,2,1,2017,1,0,Second Burn
bn1,17.6,2,1,2017,1,0,Second Burn
bn1,7.7,2,1,2017,1,0,Second Burn
bn1,15,2,1,2017,1,0,Second Burn
bn1,6.1,2,1,2017,1,0,Second Burn
bn1,31.1,2,1,2017,1,0,Second Burn
bn1,24.7,2,1,2017,1,0,Second Burn
bn1,9.6,2,1,2017,1,0,Second Burn
bn1,15.2,2,1,2017,1,0,Second Burn
bn1,67.5,2,1,2017,1,0,Second Burn
bn1,8.2,2,1,2017,1,0,Second Burn
bn1,18.9,2,1,2017,1,0,Second Burn
bn1,25,2,1,2017,1,0,Second Burn
bn1,21.2,2,1,2017,1,0,Second Burn
bn1,8.5,2,1,2017,1,0,Second Burn
bn1,14,2,1,2017,1,0,Second Burn
bn1,21.4,2,1,2017,1,0,Second Burn
bn1,11.1,2,1,2017,1,0,Second Burn
bn1,5.6,2,1,2017,1,0,Second Burn
bn1,7,2,1,2017,1,0,Second Burn
bn1,13.1,2,1,2017,1,0,Second Burn
bn1,28.1,2,1,2017,1,0,Second Burn
bn1,14.4,2,1,2017,1,0,Second Burn
bn1,31.5,2,1,2017,1,0,Second Burn
bn1,5.9,2,1,2017,1,0,Second Burn
bn1,5.5,2,1,2017,1,0,Second Burn
bn1,5.2,2,1,2017,1,0,Second Burn
bn1,66.3,2,1,2017,1,0,Second Burn
bn1,7.6,2,1,2017,1,0,Second Burn
bn1,18.5,2,1,2017,1,0,Second Burn
bn1,60.7,2,1,2017,1,0,Second Burn
bn1,87.2,2,1,2017,1,0,Second Burn
bn1,11.8,2,1,2017,1,0,Second Burn
bn1,37.4,2,1,2017,1,0,Second Burn
bn1,7.7,2,1,2017,1,0,Second Burn
bn1,20.1,2,1,2017,1,0,Second Burn
bn1,31.5,2,1,2017,1,0,Second Burn
bn1,8.7,2,1,2017,1,0,Second Burn
bn1,39.8,2,1,2017,1,0,Second Burn
bn1,36.4,2,1,2017,1,0,Second Burn
bn1,19.4,2,1,2017,1,0,Second Burn
bn1,16.5,2,1,2017,1,0,Second Burn
bn1,75,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,20.6,2,1,2017,1,0,Second Burn
bn1,28,2,1,2017,1,0,Second Burn
bn1,12,2,1,2017,1,0,Second Burn
bn1,18.4,2,1,2017,1,0,Second Burn
bn1,10.4,2,1,2017,1,0,Second Burn
bn1,10,2,1,2017,1,0,Second Burn
bn1,7.1,2,1,2017,1,0,Second Burn
bn1,7.2,2,1,2017,1,0,Second Burn
bn1,8.5,2,1,2017,1,0,Second Burn
bn1,11.4,2,1,2017,1,0,Second Burn
bn1,23.1,2,1,2017,1,0,Second Burn
bn1,13.2,2,1,2017,1,0,Second Burn
bn1,11.5,2,1,2017,1,0,Second Burn
bn1,14.9,2,1,2017,1,0,Second Burn
bn1,41.5,2,1,2017,1,0,Second Burn
bn1,32.2,2,1,2017,1,0,Second Burn
bn1,21.4,2,1,2017,1,0,Second Burn
bn1,24.6,2,1,2017,1,0,Second Burn
bn1,62.7,2,1,2017,1,0,Second Burn
bn1,12.2,2,1,2017,1,0,Second Burn
bn1,18.2,2,1,2017,1,0,Second Burn
bn1,14.4,2,1,2017,1,0,Second Burn
bn1,9.7,2,1,2017,1,0,Second Burn
bn1,6.9,2,1,2017,1,0,Second Burn
bn1,10.4,2,1,2017,1,0,Second Burn
bn1,5.9,2,1,2017,1,0,Second Burn
bn1,6.1,2,1,2017,1,0,Second Burn
bn1,8.9,2,1,2017,1,0,Second Burn
bn1,5.5,2,1,2017,1,0,Second Burn
bn1,6,2,1,2017,1,0,Second Burn
bn1,6.6,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,6.3,2,1,2017,1,0,Second Burn
bn2,42.9,2,1,2017,1,0,Second Burn
bn2,41.7,2,1,2017,1,0,Second Burn
bn2,6,2,1,2017,1,0,Second Burn
bn2,6.7,2,1,2017,1,0,Second Burn
bn2,6.3,2,1,2017,1,0,Second Burn
bn2,5,2,1,2017,1,0,Second Burn
bn2,5,2,1,2017,1,0,Second Burn
bn2,8.6,2,1,2017,1,0,Second Burn
bn2,99,2,1,2017,1,0,Second Burn
bn2,71,2,1,2017,1,0,Second Burn
bn2,11.5,2,1,2017,1,0,Second Burn
bn2,27.4,2,1,2017,1,0,Second Burn
bn2,72.7,2,1,2017,1,0,Second Burn
bn2,31,2,1,2017,1,0,Second Burn
bn2,9.7,2,1,2017,1,0,Second Burn
bn2,23,2,1,2017,1,0,Second Burn
bn2,87.5,2,1,2017,1,0,Second Burn
bn2,18.2,2,1,2017,1,0,Second Burn
bn2,32.6,2,1,2017,1,0,Second Burn
bn2,35.1,2,1,2017,1,0,Second Burn
bn2,37,2,1,2017,1,0,Second Burn
bn2,23.8,2,1,2017,1,0,Second Burn
bn2,35.9,2,1,2017,1,0,Second Burn
bn2,81.5,2,1,2017,1,0,Second Burn
bn2,28.6,2,1,2017,1,0,Second Burn
bn2,72,2,1,2017,1,0,Second Burn
bn2,23.2,2,1,2017,1,0,Second Burn
bn2,15.2,2,1,2017,1,0,Second Burn
bn2,26.3,2,1,2017,1,0,Second Burn
bn2,42.5,2,1,2017,1,0,Second Burn
bn2,45,2,1,2017,1,0,Second Burn
bn2,9.5,2,1,2017,1,0,Second Burn
bn2,9.5,2,1,2017,1,0,Second Burn
bn2,62.3,2,1,2017,1,0,Second Burn
bn2,12.2,2,1,2017,1,0,Second Burn
bn2,49.5,2,1,2017,1,0,Second Burn
bn2,35.3,2,1,2017,1,0,Second Burn
bn2,13.2,2,1,2017,1,0,Second Burn
bn2,22.2,2,1,2017,1,0,Second Burn
bn2,25,2,1,2017,1,0,Second Burn
bn2,32.8,2,1,2017,1,0,Second Burn
bn2,59.5,2,1,2017,1,0,Second Burn
bn2,39.2,2,1,2017,1,0,Second Burn
bn2,42.4,2,1,2017,1,0,Second Burn
bn2,85.5,2,1,2017,1,0,Second Burn
bn2,46.4,2,1,2017,1,0,Second Burn
bn2,8,2,1,2017,1,0,Second Burn
bn2,26.2,2,1,2017,1,0,Second Burn
bn2,22.5,2,1,2017,1,0,Second Burn
bn2,17.8,2,1,2017,1,0,Second Burn
bn2,18,2,1,2017,1,0,Second Burn
bn2,16.8,2,1,2017,1,0,Second Burn
bn2,64.3,2,1,2017,1,0,Second Burn
bn2,62.4,2,1,2017,1,0,Second Burn
bn2,34.3,2,1,2017,1,0,Second Burn
bn2,14.6,2,1,2017,1,0,Second Burn
bn2,28.9,2,1,2017,1,0,Second Burn
bn2,11.8,2,1,2017,1,0,Second Burn
bn2,23,2,1,2017,1,0,Second Burn
bn2,8.1,2,1,2017,1,0,Second Burn
bn2,30.4,2,1,2017,1,0,Second Burn
bn2,28.6,2,1,2017,1,0,Second Burn
bn2,7.3,2,1,2017,1,0,Second Burn
bn2,23.7,2,1,2017,1,0,Second Burn
bn2,25,2,1,2017,1,0,Second Burn
bn2,13.4,2,1,2017,1,0,Second Burn
bn2,24.5,2,1,2017,1,0,Second Burn
bn2,24.6,2,1,2017,1,0,Second Burn
bn2,170.1,2,1,2017,1,0,Second Burn
bn2,24.7,2,1,2017,1,0,Second Burn
bn2,17.2,2,1,2017,1,0,Second Burn
bn2,9.1,2,1,2017,1,0,Second Burn
bn2,13.9,2,1,2017,1,0,Second Burn
bn2,23,2,1,2017,1,0,Second Burn
bn2,22.1,2,1,2017,1,0,Second Burn
bn2,50,2,1,2017,1,0,Second Burn
bn2,9.9,2,1,2017,1,0,Second Burn
bn2,161.2,2,1,2017,1,0,Second Burn
bn2,12.7,2,1,2017,1,0,Second Burn
bn2,11.1,2,1,2017,1,0,Second Burn
bn2,69.8,2,1,2017,1,0,Second Burn
bn2,12.3,2,1,2017,1,0,Second Burn
bn2,26.6,2,1,2017,1,0,Second Burn
bn2,10.8,2,1,2017,1,0,Second Burn
bn2,93,2,1,2017,1,0,Second Burn
bn2,13.3,2,1,2017,1,0,Second Burn
bn2,6,2,1,2017,1,0,Second Burn
bn2,5.4,2,1,2017,1,0,Second Burn
bn2,8.3,2,1,2017,1,0,Second Burn
bn3,75.4,2,1,2017,1,0,Second Burn
bn3,17.4,2,1,2017,1,0,Second Burn
bn3,24.7,2,1,2017,1,0,Second Burn
bn3,58.1,2,1,2017,1,0,Second Burn
bn3,27.8,2,1,2017,1,0,Second Burn
bn3,16.5,2,1,2017,1,0,Second Burn
bn3,40.7,2,1,2017,1,0,Second Burn
bn3,23.4,2,1,2017,1,0,Second Burn
bn3,75.4,2,1,2017,1,0,Second Burn
bn3,7.8,2,1,2017,1,0,Second Burn
bn3,12.5,2,1,2017,1,0,Second Burn
bn3,19,2,1,2017,1,0,Second Burn
bn3,14.7,2,1,2017,1,0,Second Burn
bn3,45,2,1,2017,1,0,Second Burn
bn3,12.1,2,1,2017,1,0,Second Burn
bn3,8.2,2,1,2017,1,0,Second Burn
bn3,40.3,2,1,2017,1,0,Second Burn
bn3,30.5,2,1,2017,1,0,Second Burn
bn3,9.2,2,1,2017,1,0,Second Burn
bn3,71.3,2,1,2017,1,0,Second Burn
bn3,34.9,2,1,2017,1,0,Second Burn
bn3,21.2,2,1,2017,1,0,Second Burn
bn3,76.7,2,1,2017,1,0,Second Burn
bn3,20.1,2,1,2017,1,0,Second Burn
bn3,78.6,2,1,2017,1,0,Second Burn
bn3,31.5,2,1,2017,1,0,Second Burn
bn3,51.8,2,1,2017,1,0,Second Burn
bn3,91.8,2,1,2017,1,0,Second Burn
bn3,20.8,2,1,2017,1,0,Second Burn
bn3,29.5,2,1,2017,1,0,Second Burn
bn3,6.5,2,1,2017,1,0,Second Burn
bn3,6,2,1,2017,1,0,Second Burn
bn3,5.4,2,1,2017,1,0,Second Burn
bn3,12.8,2,1,2017,1,0,Second Burn
bn3,38.5,2,1,2017,1,0,Second Burn
bn3,6,2,1,2017,1,0,Second Burn
bn3,9,2,1,2017,1,0,Second Burn
bn3,5.3,2,1,2017,1,0,Second Burn
bn3,5.5,2,1,2017,1,0,Second Burn
bn3,6.5,2,1,2017,1,0,Second Burn
bs1,57.4,2,1,2017,1,0,Second Burn
bs1,66.5,2,1,2017,1,0,Second Burn
bs1,19.5,2,1,2017,1,0,Second Burn
bs1,11.2,2,1,2017,1,0,Second Burn
bs1,15.2,2,1,2017,1,0,Second Burn
bs1,69.7,2,1,2017,1,0,Second Burn
bs1,69.4,2,1,2017,1,0,Second Burn
bs1,13.5,2,1,2017,1,0,Second Burn
bs1,110.5,2,1,2017,1,0,Second Burn
bs1,114,2,1,2017,1,0,Second Burn
bs1,48.9,2,1,2017,1,0,Second Burn
bs1,21.2,2,1,2017,1,0,Second Burn
bs1,14.4,2,1,2017,1,0,Second Burn
bs1,20.5,2,1,2017,1,0,Second Burn
bs1,8.4,2,1,2017,1,0,Second Burn
bs1,31.5,2,1,2017,1,0,Second Burn
bs1,66.3,2,1,2017,1,0,Second Burn
bs1,155.7,2,1,2017,1,0,Second Burn
bs1,27.1,2,1,2017,1,0,Second Burn
bs1,38.8,2,1,2017,1,0,Second Burn
bs1,23.8,2,1,2017,1,0,Second Burn
bs1,25.1,2,1,2017,1,0,Second Burn
bs1,15.3,2,1,2017,1,0,Second Burn
bs1,6.5,2,1,2017,1,0,Second Burn
bs1,7.1,2,1,2017,1,0,Second Burn
bs2,6.5,2,1,2017,1,0,Second Burn
bs3,16.6,2,1,2017,1,0,Second Burn
bs3,203.1,2,1,2017,1,0,Second Burn
bs3,62.1,2,1,2017,1,0,Second Burn
bs3,30.3,2,1,2017,1,0,Second Burn
bs3,35.5,2,1,2017,1,0,Second Burn
bs3,23.2,2,1,2017,1,0,Second Burn
bs3,64.1,2,1,2017,1,0,Second Burn
bs3,16,2,1,2017,1,0,Second Burn
bs3,45.3,2,1,2017,1,0,Second Burn
bs3,32.8,2,1,2017,1,0,Second Burn
bs3,26.1,2,1,2017,1,0,Second Burn
bs3,27.1,2,1,2017,1,0,Second Burn
bs3,11,2,1,2017,1,0,Second Burn
bs3,12.2,2,1,2017,1,0,Second Burn
bs3,31.7,2,1,2017,1,0,Second Burn
bs3,10.9,2,1,2017,1,0,Second Burn
bs3,5.3,2,1,2017,1,0,Second Burn
bs3,5.8,2,1,2017,1,0,Second Burn
bs3,5.5,2,1,2017,1,0,Second Burn
bs3,6.6,2,1,2017,1,0,Second Burn
bs3,5.2,2,1,2017,1,0,Second Burn
bs3,7.3,2,1,2017,1,0,Second Burn
bs3,5,2,1,2017,1,0,Second Burn
bs3,5.3,2,1,2017,1,0,Second Burn
bs3,5.4,2,1,2017,1,0,Second Burn
bs3,6,2,1,2017,1,0,Second Burn
bs3,6,2,1,2017,1,0,Second Burn
bs3,6.2,2,1,2017,1,0,Second Burn
bs3,7.3,2,1,2017,1,0,Second Burn
bs3,5.4,2,1,2017,1,0,Second Burn
bs3,7.3,2,1,2017,1,0,Second Burn
bs2,87,2,1,2017,1,0,Second Burn
bs2,34.4,2,1,2017,1,0,Second Burn
bs2,20.6,2,1,2017,1,0,Second Burn
bs2,38,2,1,2017,1,0,Second Burn
bs2,31.5,2,1,2017,1,0,Second Burn
bs2,85.4,2,1,2017,1,0,Second Burn
bs2,80.3,2,1,2017,1,0,Second Burn
bs2,23.1,2,1,2017,1,0,Second Burn
bs2,11.6,2,1,2017,1,0,Second Burn
bs2,15.7,2,1,2017,1,0,Second Burn
bs2,26.4,2,1,2017,1,0,Second Burn
bs2,36.5,2,1,2017,1,0,Second Burn
bs2,20.5,2,1,2017,1,0,Second Burn
bs2,29.3,2,1,2017,1,0,Second Burn
bs2,6.4,2,1,2017,1,0,Second Burn
bs2,5.2,2,1,2017,1,0,Second Burn
bs2,5.6,2,1,2017,1,0,Second Burn
bs2,6.2,2,1,2017,1,0,Second Burn
