Plot,DBH_11,DC_2011,DBH_17,Status_2017,DC_2017,sizeclass,Died,Treatment,ddd,fell,Carbon,carbon_mg_ha
us1,47.8,5,49.5,2,5,3,Pre-Drought,us,1,0,0.508232989,0.127058247
us1,21.2,1,19.5,2,5,2,Pre-Drought,us,1,0,0.093928482,0.02348212
us1,13.6,1,13.8,2,2,1,Pre-Drought,us,1,0,0.027813396,0.006953349
us1,10.4,1,11.7,2,2,1,Pre-Drought,us,1,0,0.014512911,0.003628228
us1,8.4,1,,,,1,Pre-Drought,us,1,1,0.009525317,0.002381329
us1,18.3,3,18.3,2,4,1,Pre-Drought,us,1,0,0.051259801,0.01281495
us1,6.7,2,,,,1,Pre-Drought,us,1,1,0.005006753,0.001251688
us1,21.2,1,20.9,2,3,2,Pre-Drought,us,1,0,0.093928482,0.02348212
us1,132.9,5,106.5,2,5,6,Pre-Drought,us,1,0,5.218890164,1.304722541
us1,31.1,1,33.2,2,1,2,Pre-Drought,us,1,0,0.242660447,0.060665112
us1,23,1,22.3,2,4,2,Pre-Drought,us,1,0,0.114929233,0.028732308
us1,158.5,5,159.8,2,5,6,Pre-Drought,us,1,0,10.12951373,2.532378432
us1,7.5,2,,,,1,Pre-Drought,us,1,1,0.006650463,0.001662616
us1,12.3,1,,,,1,Pre-Drought,us,1,1,0.024427461,0.006106865
us1,73.1,5,,,,4,Pre-Drought,us,1,1,1.471162469,0.367790617
us1,83.6,5,83.8,2,5,5,Pre-Drought,us,1,0,2.056863546,0.514215886
us1,119.5,4,114.9,2,4,6,Pre-Drought,us,1,0,4.02478821,1.006197052
us1,56,2,56.87,2,4,3,Pre-Drought,us,1,0,0.994194649,0.248548662
us1,19.1,4,,,,1,Pre-Drought,us,1,1,0.050264689,0.012566172
us1,8.8,2,,,,1,Pre-Drought,us,1,1,0.009931628,0.002482907
us1,17.7,1,19.8,2,1,1,Pre-Drought,us,1,0,0.052724376,0.013181094
us1,74.5,5,70.2,2,5,4,Pre-Drought,us,1,0,1.542553419,0.385638355
us1,125.6,5,,,,6,Pre-Drought,us,1,1,5.67534388,1.41883597
us1,10.2,1,,,,1,Pre-Drought,us,1,1,0.01538167,0.003845417
us1,24.9,1,24.6,2,1,2,Pre-Drought,us,1,0,0.139893999,0.0349735
us1,18.5,5,,,,1,Pre-Drought,us,1,1,0.046345165,0.011586291
us1,84.7,5,84.7,2,5,5,Pre-Drought,us,1,0,2.125077502,0.531269375
us1,81.5,3,83.5,2,4,5,Pre-Drought,us,1,0,2.194342853,0.548585713
us1,71,3,70.3,2,3,4,Pre-Drought,us,1,0,1.554962499,0.388740625
us1,18.5,1,18.9,2,3,1,Pre-Drought,us,1,0,0.067040903,0.016760226
us1,36.7,4,,,,2,Pre-Drought,us,1,1,0.2618111,0.065452775
us1,19.7,2,,,,1,Pre-Drought,us,1,1,0.074131947,0.018532987
us1,22.6,2,,,,2,Pre-Drought,us,1,1,0.104317165,0.026079291
us1,87.2,3,37.4,2,5,5,Pre-Drought,us,1,0,2.597623402,0.649405851
us1,17.2,4,,,,1,Pre-Drought,us,1,1,0.038496042,0.009624011
us1,17.4,4,,,,1,Pre-Drought,us,1,1,0.039647198,0.0099118
us1,8.1,3,,,,1,Pre-Drought,us,1,1,0.006276576,0.001569144
us1,9.9,1,,,,1,Pre-Drought,us,1,1,0.014288557,0.003572139
us1,116.4,3,116.5,2,4,6,Pre-Drought,us,1,0,5.337588983,1.334397246
us1,67,5,,,,4,Pre-Drought,us,1,1,1.183318505,0.295829626
us1,9.9,1,,,,1,Pre-Drought,us,1,1,0.012879748,0.003219937
us1,79.3,5,,,,4,Pre-Drought,us,1,1,1.802838546,0.450709637
us1,107.4,4,,,,6,Pre-Drought,us,1,1,3.84218755,0.960546887
us1,76.9,4,,,,4,Pre-Drought,us,1,1,1.669668534,0.417417133
us2,75.4,4,73.2,2,4,4,Pre-Drought,us,1,0,1.589517856,0.397379464
us2,17.7,2,,,,1,Pre-Drought,us,1,1,0.056794937,0.014198734
us2,19.3,4,,,,1,Pre-Drought,us,1,1,0.051613646,0.012903411
us2,66.4,4,59.3,2,4,4,Pre-Drought,us,1,0,1.157008307,0.289252077
us2,15.5,2,,,,1,Pre-Drought,us,1,1,0.036029499,0.009007375
us2,25.1,1,,,,2,Pre-Drought,us,1,1,0.142693473,0.035673368
us2,39.3,3,39.1,2,3,2,Pre-Drought,us,1,0,0.353519828,0.088379957
us2,20.4,1,20.6,2,1,2,Pre-Drought,us,1,0,0.085396164,0.021349041
us2,21.4,1,,,,2,Pre-Drought,us,1,1,0.096137696,0.024034424
us2,21,3,21.9,2,4,2,Pre-Drought,us,1,0,0.072719425,0.018179856
us2,12.3,2,,,,1,Pre-Drought,us,1,1,0.02293366,0.005733415
us2,140.8,5,126.4,2,5,6,Pre-Drought,us,1,0,6.009851028,1.502462757
us2,19.4,1,,,,1,Pre-Drought,us,1,1,0.075405428,0.018851357
us2,10.5,3,10.3,2,3,1,Pre-Drought,us,1,0,0.012329635,0.003082409
us2,76.8,4,,,,4,Pre-Drought,us,1,1,1.664251818,0.416062954
us2,133.9,4,121.9,2,4,6,Pre-Drought,us,1,0,6.65601482,1.664003705
us2,95.7,5,,,,5,Pre-Drought,us,1,1,2.881887702,0.720471925
us2,22.7,3,22.3,2,3,2,Pre-Drought,us,1,0,0.076827485,0.019206871
us2,26.9,4,26.9,2,4,2,Pre-Drought,us,1,0,0.119692766,0.029923191
us2,22.5,4,,,,2,Pre-Drought,us,1,1,0.076181468,0.019045367
us2,8.8,2,7.8,2,2,1,Pre-Drought,us,1,0,0.009001565,0.002250391
us2,21.2,4,19.6,2,4,2,Pre-Drought,us,1,0,0.065511763,0.016377941
us2,83.7,4,83.2,2,4,5,Pre-Drought,us,1,0,2.063009956,0.515752489
us2,212,5,192.1,2,5,6,Pre-Drought,us,1,0,16.32649758,4.081624394
us2,140.4,3,139,2,3,6,Pre-Drought,us,1,0,8.514099684,2.128524921
us2,8.8,3,7.7,2,3,1,Pre-Drought,us,1,0,0.007793357,0.001948339
us2,63.2,5,56.2,2,5,4,Pre-Drought,us,1,0,1.022601657,0.255650414
us2,12.9,4,,,,1,Pre-Drought,us,1,1,0.0164161,0.004104025
us2,138,3,57.7,2,5,6,Pre-Drought,us,1,0,8.156291774,2.039072943
us2,96.3,5,93.2,2,5,5,Pre-Drought,us,1,0,2.373691512,0.593422878
us2,15.2,1,,,,1,Pre-Drought,us,1,1,0.036430969,0.009107742
us2,12.1,2,,,,1,Pre-Drought,us,1,1,0.022014574,0.005503643
us2,29.9,4,30.2,2,4,2,Pre-Drought,us,1,0,0.156292669,0.039073167
us2,123.4,5,78.4,2,5,6,Pre-Drought,us,1,0,5.430921058,1.357730265
us2,141.5,5,136.6,2,5,6,Pre-Drought,us,1,0,6.08312299,1.520780748
us2,41.2,5,,,,3,Pre-Drought,us,1,1,0.350093143,0.087523286
us2,57.3,4,,,,3,Pre-Drought,us,1,1,0.800267513,0.200066878
us2,9.1,4,8,2,4,1,Pre-Drought,us,1,0,0.007479725,0.001869931
us2,29.3,5,,,,2,Pre-Drought,us,1,1,0.148504287,0.037126072
us2,24.3,3,22.6,2,3,2,Pre-Drought,us,1,0,0.105254157,0.026313539
us2,27.4,1,,,,2,Pre-Drought,us,1,1,0.177303755,0.044325939
us2,22.2,3,,,,2,Pre-Drought,us,1,1,0.083723467,0.020930867
us2,124.6,4,129.4,2,4,6,Pre-Drought,us,1,0,5.563446163,1.390861541
us2,44.5,5,41.4,2,5,3,Pre-Drought,us,1,0,0.424774956,0.106193739
us2,48.5,4,48.9,2,4,3,Pre-Drought,us,1,0,0.527094168,0.131773542
us2,18.8,3,18.2,2,3,1,Pre-Drought,us,1,0,0.054898648,0.013724662
us2,9.3,1,,,,1,Pre-Drought,us,1,1,0.012244928,0.003061232
us2,59.4,5,58.5,2,5,3,Pre-Drought,us,1,0,0.875685833,0.218921458
us2,25.1,3,,,,2,Pre-Drought,us,1,1,0.114239913,0.028559978
us2,52.7,3,52.8,2,3,3,Pre-Drought,us,1,0,0.737824843,0.184456211
us2,36.3,5,,,,2,Pre-Drought,us,1,1,0.254695722,0.06367393
us2,126.1,4,99.4,2,5,6,Pre-Drought,us,1,0,5.731792245,1.432948061
us2,28.9,1,,,,2,Pre-Drought,us,1,1,0.202329594,0.050582398
us2,25.6,1,,,,2,Pre-Drought,us,1,1,0.149837595,0.037459399
us2,8.1,2,,,,1,Pre-Drought,us,1,1,0.008068228,0.002017057
us2,6.5,2,,,,1,Pre-Drought,us,1,1,0.004638308,0.001159577
us2,42,5,27.9,2,5,3,Pre-Drought,us,1,0,0.367409108,0.091852277
us2,16.5,2,,,,1,Pre-Drought,us,1,1,0.047687957,0.011921989
us2,6.7,1,,,,1,Pre-Drought,us,1,1,0.005455225,0.001363806
us2,89.8,5,79,2,5,5,Pre-Drought,us,1,0,2.4588899,0.614722475
us2,127.8,3,125,2,5,6,Pre-Drought,us,1,0,6.736558878,1.684139719
us2,104.3,4,100.9,2,5,6,Pre-Drought,us,1,0,3.571648578,0.892912144
us2,119.4,4,115.7,2,4,6,Pre-Drought,us,1,0,5.002864239,1.25071606
us2,141.2,3,,,,6,Pre-Drought,us,1,1,8.635411712,2.158852928
us2,49.3,5,49.8,2,5,3,Pre-Drought,us,1,0,0.549154248,0.137288562
us2,24.6,2,,,,2,Pre-Drought,us,1,1,0.128802674,0.032200669
us2,6.8,1,,,,1,Pre-Drought,us,1,1,0.005657959,0.00141449
us2,111.4,3,110.9,2,4,6,Pre-Drought,us,1,0,3.853571959,0.96339299
us2,79.5,4,79,2,4,4,Pre-Drought,us,1,0,1.814212216,0.453553054
us2,68.8,5,56.9,2,5,4,Pre-Drought,us,1,0,1.264379116,0.316094779
us2,20.7,2,20.4,2,5,2,Pre-Drought,us,1,0,0.083849668,0.020962417
us2,12.1,4,,,,1,Pre-Drought,us,1,1,0.015637624,0.003909406
us2,24.4,1,,,,2,Pre-Drought,us,1,1,0.133039634,0.033259908
us2,12.6,1,13.2,2,2,1,Pre-Drought,us,1,0,0.025926658,0.006481665
us2,17.9,3,18.7,2,3,1,Pre-Drought,us,1,0,0.048455487,0.012113872
us2,12.6,1,12.6,2,2,1,Pre-Drought,us,1,0,0.025926658,0.006481665
us2,118.8,3,116.8,2,4,6,Pre-Drought,us,1,0,5.616039802,1.40400995
us2,75.1,5,71.1,2,5,4,Pre-Drought,us,1,0,1.573769574,0.393442394
us2,117.3,5,117.2,2,5,6,Pre-Drought,us,1,0,4.786486332,1.196621583
us2,12,1,11.8,2,1,1,Pre-Drought,us,1,0,0.020530904,0.005132726
us2,158.9,3,155.3,2,3,6,Pre-Drought,us,1,0,11.58690589,2.896726474
us2,13.4,1,,,,1,Pre-Drought,us,1,1,0.030188314,0.007547078
us2,92,5,,,,5,Pre-Drought,us,1,1,2.611939209,0.652984802
us2,114,4,98.7,2,5,6,Pre-Drought,us,1,0,4.457934683,1.114483671
us2,62,1,,,,4,Pre-Drought,us,1,1,1.341823658,0.335455914
us2,28.8,1,28.9,2,1,2,Pre-Drought,us,1,0,0.200599626,0.050149907
us2,40.1,5,,,,3,Pre-Drought,us,1,1,0.327093955,0.081773489
us2,124.1,4,,,,6,Pre-Drought,us,1,1,5.507995527,1.376998882
us2,26,4,,,,2,Pre-Drought,us,1,1,0.109832802,0.0274582
us2,50.6,4,46.8,2,5,3,Pre-Drought,us,1,0,0.586160175,0.146540044
us2,33.5,2,34.9,2,2,2,Pre-Drought,us,1,0,0.277481147,0.069370287
us3,21,2,,,,2,Pre-Drought,us,1,1,0.086905079,0.02172627
us3,18.2,4,,,,1,Pre-Drought,us,1,1,0.038652515,0.009663129
us3,12,4,,,,1,Pre-Drought,us,1,1,0.0145991,0.003649775
us3,73.8,5,70.4,2,5,4,Pre-Drought,us,1,0,1.506605481,0.37665137
us3,151.9,3,150,2,4,6,Pre-Drought,us,1,0,10.3577007,2.589425174
us3,116,4,62.1,2,5,6,Pre-Drought,us,1,0,4.655391121,1.16384778
us3,129.7,4,132.6,2,4,6,Pre-Drought,us,1,0,6.148114893,1.537028723
us3,120.2,5,,,,6,Pre-Drought,us,1,1,5.086800025,1.271700006
us3,127.5,3,122.7,2,3,6,Pre-Drought,us,1,0,3.778185066,0.944546267
us3,23.2,2,,,,2,Pre-Drought,us,1,1,0.111340514,0.027835129
us3,98.1,4,79.2,2,5,5,Pre-Drought,us,1,0,3.065525041,0.76638126
us3,95.3,4,92.9,2,4,5,Pre-Drought,us,1,0,2.851938125,0.712984531
us3,88.2,5,51,2,5,5,Pre-Drought,us,1,0,2.351029956,0.587757489
us3,110.2,4,106,2,4,6,Pre-Drought,us,1,0,4.09674763,1.024186907
us3,9.3,3,,,,1,Pre-Drought,us,1,1,0.009083366,0.002270841
us3,11.3,4,14.3,2,4,1,Pre-Drought,us,1,0,0.012671272,0.003167818
us3,17,2,16.5,2,3,1,Pre-Drought,us,1,0,0.045153074,0.011288268
us3,37.1,5,35,2,5,2,Pre-Drought,us,1,0,0.269043875,0.067260969
us3,21,2,16.5,2,3,2,Pre-Drought,us,1,0,0.075644609,0.018911152
us3,85.6,5,,,,5,Pre-Drought,us,1,1,2.181879963,0.545469991
us3,52.2,5,,,,3,Pre-Drought,us,1,1,0.633698309,0.158424577
us3,16.3,1,14.8,2,2,1,Pre-Drought,us,1,0,0.049009151,0.012252288
us3,14.7,4,14.1,2,4,1,Pre-Drought,us,1,0,0.032641311,0.008160328
us3,49.9,5,,,,3,Pre-Drought,us,1,1,0.566054891,0.141513723
us3,113.2,5,99.7,2,5,6,Pre-Drought,us,1,0,4.38037902,1.095094755
us3,56.7,4,,,,3,Pre-Drought,us,1,1,0.779460779,0.194865195
us3,21.1,4,,,,2,Pre-Drought,us,1,1,0.056330897,0.014082724
us3,147,1,148.3,2,2,6,Pre-Drought,us,1,0,11.41743552,2.854358879
us3,70.6,3,72.3,2,3,4,Pre-Drought,us,1,0,0.986318362,0.246579591
us3,119.3,5,122.9,2,5,6,Pre-Drought,us,1,0,4.992430851,1.248107713
us3,10.5,3,,,,1,Pre-Drought,us,1,1,0.011083603,0.002770901
us3,106.5,5,103,2,5,6,Pre-Drought,us,1,0,3.762427988,0.940606997
us3,130.8,2,131.2,2,3,6,Pre-Drought,us,1,0,8.167234681,2.04180867
us3,26.4,2,27.1,2,2,2,Pre-Drought,us,1,0,0.153520716,0.038380179
us3,23.6,4,,,,2,Pre-Drought,us,1,1,0.085970543,0.021492636
us3,5.3,4,,,,1,Pre-Drought,us,1,1,0.001800448,0.000450112
us3,21.3,1,,,,2,Pre-Drought,us,1,1,0.095029256,0.023757314
us3,23,1,,,,2,Pre-Drought,us,1,1,0.114929233,0.028732308
us3,99.9,4,97,2,5,5,Pre-Drought,us,1,0,1.910402029,0.477600507
us3,14.7,1,,,,1,Pre-Drought,us,1,1,0.037956011,0.009489003
us3,19.4,3,,,,1,Pre-Drought,us,1,1,0.059463621,0.014865905
us3,10.1,2,,,,1,Pre-Drought,us,1,1,0.014020308,0.003505077
us3,7.8,3,,,,1,Pre-Drought,us,1,1,0.005685999,0.0014215
us3,115,4,112.1,2,5,6,Pre-Drought,us,1,0,4.556024273,1.139006068
us3,30.9,5,25.2,2,5,2,Pre-Drought,us,1,0,0.169805485,0.042451371
us3,31.8,4,,,,2,Pre-Drought,us,1,1,0.182543455,0.045635864
us3,28.5,2,28.5,2,2,2,Pre-Drought,us,1,0,0.185690272,0.046422568
us3,6.4,2,,,,1,Pre-Drought,us,1,1,0.004460291,0.001115073
us3,18.6,1,,,,1,Pre-Drought,us,1,1,0.067941392,0.016985348
us3,20.6,2,,,,2,Pre-Drought,us,1,1,0.082845668,0.020711417
us3,126.8,4,,,,6,Pre-Drought,us,1,1,5.811380984,1.452845246
us3,34.4,4,,,,2,Pre-Drought,us,1,1,0.222481506,0.055620376
us3,23.7,1,23.9,2,2,2,Pre-Drought,us,1,0,0.123786743,0.030946686
us3,19.8,4,,,,1,Pre-Drought,us,1,1,0.055079936,0.013769984
us3,12.4,3,,,,1,Pre-Drought,us,1,1,0.018938613,0.004734653
us3,17.4,3,,,,1,Pre-Drought,us,1,1,0.039589828,0.009897457
us3,75.1,4,74.8,2,5,4,Pre-Drought,us,1,0,1.573769574,0.393442394
us3,17.7,4,,,,1,Pre-Drought,us,1,1,0.0414121,0.010353025
us3,30.1,1,,,,2,Pre-Drought,us,1,1,0.223785747,0.055946437
us3,10.4,4,,,,1,Pre-Drought,us,1,1,0.010414852,0.002603713
us3,52.2,4,52.8,2,5,3,Pre-Drought,us,1,0,0.633698309,0.158424577
us3,10.1,2,,,,1,Pre-Drought,us,1,1,0.012626199,0.00315655
us3,21.6,2,,,,2,Pre-Drought,us,1,1,0.093212751,0.023303188
us3,15.8,3,16.1,2,3,1,Pre-Drought,us,1,0,0.031088532,0.007772133
us3,9,3,,,,1,Pre-Drought,us,1,1,0.007481636,0.001870409
us3,10.5,2,,,,1,Pre-Drought,us,1,1,0.013888219,0.003472055
us3,98.5,3,81.8,2,5,5,Pre-Drought,us,1,0,3.520316631,0.880079158
us3,172.7,5,174,2,5,6,Pre-Drought,us,1,0,12.54089816,3.135224539
us3,93.6,4,103.1,2,5,5,Pre-Drought,us,1,0,2.726729661,0.681682415
us3,82,4,,,,5,Pre-Drought,us,1,1,1.960005352,0.490001338
us3,80.6,4,78.6,2,4,5,Pre-Drought,us,1,0,1.877532625,0.469383156
us3,18.9,1,,,,1,Pre-Drought,us,1,1,0.07068603,0.017671507
us3,23.6,2,22.9,2,2,2,Pre-Drought,us,1,0,0.100574747,0.025143687
us3,11.6,3,,,,1,Pre-Drought,us,1,1,0.014271043,0.003567761
us3,15.2,3,,,,1,Pre-Drought,us,1,1,0.031926265,0.007981566
us3,19.8,4,,,,1,Pre-Drought,us,1,1,0.055079936,0.013769984
us3,7.9,3,7.7,2,3,1,Pre-Drought,us,1,0,0.006985008,0.001746252
us3,9.7,2,9.4,2,2,1,Pre-Drought,us,1,0,0.012672818,0.003168205
us3,50.6,4,47.4,2,5,3,Pre-Drought,us,1,0,0.586160175,0.146540044
us3,15.4,4,,,,1,Pre-Drought,us,1,1,0.029031373,0.007257843
us3,44.1,2,,,,3,Pre-Drought,us,1,1,0.549315014,0.137328754
us3,16.8,3,,,,1,Pre-Drought,us,1,1,0.041224052,0.010306013
us3,23.6,1,,,,2,Pre-Drought,us,1,1,0.122497309,0.030624327
us3,15,1,,,,1,Pre-Drought,us,1,1,0.039900826,0.009975207
us3,18.9,1,,,,1,Pre-Drought,us,1,1,0.07068603,0.017671507
us3,23.8,5,16.2,2,5,2,Pre-Drought,us,1,0,0.0760032,0.0190008
us3,23,5,22.6,2,5,2,Pre-Drought,us,1,0,0.06981133,0.017452832
us3,32.2,4,,,,2,Pre-Drought,us,1,1,0.25368246,0.063420615
us3,56.1,1,55.9,2,4,3,Pre-Drought,us,1,0,1.047168121,0.26179203
us3,12.1,2,,,,1,Pre-Drought,us,1,1,0.022014574,0.005503643
us3,27.3,2,39.6,2,2,2,Pre-Drought,us,1,0,0.166861139,0.041715285
us3,63.1,4,,,,4,Pre-Drought,us,1,1,1.018560403,0.254640101
us3,39.5,1,38.6,2,2,2,Pre-Drought,us,1,0,0.438847354,0.109711839
us3,11.8,1,,,,1,Pre-Drought,us,1,1,0.022046278,0.005511569
us3,77.3,5,67.4,2,5,4,Pre-Drought,us,1,0,1.691440586,0.422860146
us3,22.4,2,,,,2,Pre-Drought,us,1,1,0.10203651,0.025509127
us3,23.1,1,,,,2,Pre-Drought,us,1,1,0.116170598,0.029042649
us3,14.5,1,15,2,2,1,Pre-Drought,us,1,0,0.036691578,0.009172895
us3,11.2,1,,,,1,Pre-Drought,us,1,1,0.019379114,0.004844779
us3,19.7,1,,,,1,Pre-Drought,us,1,1,0.078324872,0.019581218
us3,6.4,1,,,,1,Pre-Drought,us,1,1,0.004873311,0.001218328
us3,154.7,5,127.5,2,5,6,Pre-Drought,us,1,0,9.535752559,2.38393814
us3,117.7,3,116.2,2,3,6,Pre-Drought,us,1,0,5.487367033,1.371841758
bc1,129.5,2,,,,6,Pre-Drought,bc,1,1,6.372404739,1.593101185
bc1,21.1,3,,,,2,Pre-Drought,bc,1,1,0.061924303,0.015481076
bc1,23.4,2,,,,2,Pre-Drought,bc,1,1,0.113742517,0.028435629
bc1,15.6,1,,,,1,Pre-Drought,bc,1,1,0.043965913,0.010991478
bc1,23.1,2,,,,2,Pre-Drought,bc,1,1,0.090829222,0.022707305
bc1,13.2,2,,,,1,Pre-Drought,bc,1,1,0.025538871,0.006384718
bc1,22.8,4,,,,2,Pre-Drought,bc,1,1,0.078781238,0.019695309
bc1,7.7,4,,,,1,Pre-Drought,bc,1,1,0.005089394,0.001272348
bc1,12.5,2,,,,1,Pre-Drought,bc,1,1,0.023875225,0.005968806
bc1,22,1,,,,2,Pre-Drought,bc,1,1,0.10295028,0.02573757
bc1,14.2,1,,,,1,Pre-Drought,bc,1,1,0.034842675,0.008710669
bc1,19.3,2,,,,1,Pre-Drought,bc,1,1,0.070443315,0.017610829
bc1,17.5,3,,,,1,Pre-Drought,bc,1,1,0.045744958,0.01143624
bc1,20.1,2,,,,2,Pre-Drought,bc,1,1,0.077933434,0.019483358
bc1,19,2,,,,1,Pre-Drought,bc,1,1,0.058344995,0.014586249
bc1,9.3,2,,,,1,Pre-Drought,bc,1,1,0.01151196,0.00287799
bc1,26.6,5,,,,2,Pre-Drought,bc,1,1,0.116349803,0.029087451
bc1,17.2,4,,,,1,Pre-Drought,bc,1,1,0.038496042,0.009624011
bc1,64.3,4,,,,4,Pre-Drought,bc,1,1,1.067687905,0.266921976
bc1,34.8,4,,,,2,Pre-Drought,bc,1,1,0.229047871,0.057261968
bc1,75.9,5,,,,4,Pre-Drought,bc,1,1,1.615973328,0.403993332
bc1,36.4,4,,,,2,Pre-Drought,bc,1,1,0.256463595,0.064115899
bc1,81.2,2,,,,5,Pre-Drought,bc,1,1,2.501011925,0.625252981
bc1,34.6,4,,,,2,Pre-Drought,bc,1,1,0.22575043,0.056437608
bc1,18.6,1,,,,1,Pre-Drought,bc,1,1,0.067941392,0.016985348
bc1,18.7,3,,,,1,Pre-Drought,bc,1,1,0.046805698,0.011701425
bc1,20.6,1,,,,2,Pre-Drought,bc,1,1,0.087483842,0.02187096
bc1,6.7,2,,,,1,Pre-Drought,bc,1,1,0.005006753,0.001251688
bc1,22.7,2,,,,2,Pre-Drought,bc,1,1,0.105468789,0.026367197
bc1,8.1,2,,,,1,Pre-Drought,bc,1,1,0.008068228,0.002017057
bc1,25.7,1,,,,2,Pre-Drought,bc,1,1,0.151291477,0.037822869
bc1,154.2,2,,,,6,Pre-Drought,bc,1,1,9.74879594,2.437198985
bc1,14.3,1,,,,1,Pre-Drought,bc,1,1,0.035452638,0.00886316
bc1,16.5,1,,,,1,Pre-Drought,bc,1,1,0.050510449,0.012627612
bc1,7.3,2,,,,1,Pre-Drought,bc,1,1,0.006618244,0.001654561
bc1,19.7,5,,,,1,Pre-Drought,bc,1,1,0.054375892,0.013593973
bc1,23.1,2,,,,2,Pre-Drought,bc,1,1,0.095454496,0.023863624
bc1,21.6,4,,,,2,Pre-Drought,bc,1,1,0.068692522,0.01717313
bc1,21.9,4,,,,2,Pre-Drought,bc,1,1,0.071137453,0.017784363
bc1,14.9,2,,,,1,Pre-Drought,bc,1,1,0.036989969,0.009247492
bc1,9.4,2,,,,1,Pre-Drought,bc,1,1,0.011714901,0.002928725
bc1,26.4,3,,,,2,Pre-Drought,bc,1,1,0.129790074,0.032447518
bc1,24.6,2,,,,2,Pre-Drought,bc,1,1,0.128802674,0.032200669
bc1,7.7,5,,,,1,Pre-Drought,bc,1,1,0.004835177,0.001208794
bc1,21.1,5,,,,2,Pre-Drought,bc,1,1,0.064730621,0.016182655
bc1,54.2,4,,,,3,Pre-Drought,bc,1,1,0.696260598,0.17406515
bc1,29.8,4,,,,2,Pre-Drought,bc,1,1,0.154978074,0.038744519
bc1,24.5,4,,,,2,Pre-Drought,bc,1,1,0.094510939,0.023627735
bc1,21.8,4,,,,2,Pre-Drought,bc,1,1,0.070316797,0.017579199
bc1,26,3,,,,2,Pre-Drought,bc,1,1,0.100303049,0.025075762
bc1,34.6,4,,,,2,Pre-Drought,bc,1,1,0.22575043,0.056437608
bc1,16.8,5,,,,1,Pre-Drought,bc,1,1,0.036254276,0.009063569
bc1,27.5,2,,,,2,Pre-Drought,bc,1,1,0.134786586,0.033696646
bc1,55.9,4,,,,3,Pre-Drought,bc,1,1,0.752225966,0.188056491
bc1,20,3,,,,1,Pre-Drought,bc,1,1,0.064248178,0.016062045
bc1,25.4,3,,,,2,Pre-Drought,bc,1,1,0.11772346,0.029430865
bc1,20.1,2,,,,2,Pre-Drought,bc,1,1,0.066280458,0.016570115
bc1,13.3,2,,,,1,Pre-Drought,bc,1,1,0.025980378,0.006495095
bc1,24.4,2,,,,2,Pre-Drought,bc,1,1,0.109097023,0.027274256
bc1,11.7,3,,,,1,Pre-Drought,bc,1,1,0.016306081,0.00407652
bc1,22.1,1,,,,2,Pre-Drought,bc,1,1,0.104112861,0.026028215
bc1,15.2,2,,,,1,Pre-Drought,bc,1,1,0.038873198,0.0097183
bc1,12.2,1,,,,1,Pre-Drought,bc,1,1,0.023939538,0.005984884
bc1,22.3,3,,,,2,Pre-Drought,bc,1,1,0.084682498,0.021170625
bc1,15.3,4,,,,1,Pre-Drought,bc,1,1,0.028551836,0.007137959
bc1,22,2,,,,2,Pre-Drought,bc,1,1,0.097565118,0.024391279
bc1,13.5,2,,,,1,Pre-Drought,bc,1,1,0.026876037,0.006719009
bc1,64.8,4,,,,4,Pre-Drought,bc,1,1,1.088566614,0.272141654
bc1,47.7,4,,,,3,Pre-Drought,bc,1,1,0.505571985,0.126392996
bc1,11.6,2,,,,1,Pre-Drought,bc,1,1,0.01981404,0.00495351
bc1,25,2,,,,2,Pre-Drought,bc,1,1,0.134072626,0.033518157
bc1,23,2,,,,2,Pre-Drought,bc,1,1,0.108969039,0.02724226
bc1,8.2,2,,,,1,Pre-Drought,bc,1,1,0.008320433,0.002080108
bc1,17,2,,,,1,Pre-Drought,bc,1,1,0.045343316,0.011335829
bc1,15.2,4,,,,1,Pre-Drought,bc,1,1,0.028077068,0.007019267
bc1,8.2,1,,,,1,Pre-Drought,bc,1,1,0.008975629,0.002243907
bc1,27.6,1,,,,2,Pre-Drought,bc,1,1,0.180526951,0.045131738
bc1,20.4,3,,,,2,Pre-Drought,bc,1,1,0.057270563,0.014317641
bc1,21.4,2,,,,2,Pre-Drought,bc,1,1,0.076390809,0.019097702
bc1,8.4,1,,,,1,Pre-Drought,bc,1,1,0.009525317,0.002381329
bc1,16.4,5,,,,1,Pre-Drought,bc,1,1,0.034092453,0.008523113
bc1,35.9,4,,,,2,Pre-Drought,bc,1,1,0.185187134,0.046296784
bc1,19.3,3,,,,1,Pre-Drought,bc,1,1,0.050364859,0.012591215
bc1,19.5,3,,,,1,Pre-Drought,bc,1,1,0.060245708,0.015061427
bc1,36.2,4,,,,2,Pre-Drought,bc,1,1,0.252935147,0.063233787
bc1,73.4,4,,,,4,Pre-Drought,bc,1,1,1.486290652,0.371572663
bc1,38.5,5,,,,2,Pre-Drought,bc,1,1,0.295292034,0.073823008
bc1,20.1,2,,,,2,Pre-Drought,bc,1,1,0.066280458,0.016570115
bc1,43.3,5,,,,3,Pre-Drought,bc,1,1,0.396619233,0.099154808
bc1,39,4,,,,2,Pre-Drought,bc,1,1,0.30502177,0.076255442
bc1,17.7,3,,,,1,Pre-Drought,bc,1,1,0.047088565,0.011772141
bc1,18.2,4,,,,1,Pre-Drought,bc,1,1,0.044456346,0.011114086
